id	artist	album	song	format_song
faba7979146d4731812655dd55aa3813	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Trigger Cut_Wounded-Kite at _17	Trigger_Cut_WoundedKite_at__17
69b3312eaee54fc7b66ab0eea76d9efa	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 No Life Singed Her	No_Life_Singed_Her
8b7b7064400a446c9bb55f11ce25c08f	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 In the Mouth a Desert	In_the_Mouth_a_Desert
f5a38c44f44642298e5ddb0b5c3d3c7e	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Conduit for Sale!	Conduit_for_Sale!
0e1291b371394e5c9470d7e17c3de086	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Zürich Is Stained	Zürich_Is_Stained
a0ebf5fb343740e1b632cd60833388b9	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Chesley's Little Wrists	Chesley's_Little_Wrists
5a946bd37d744f039b051e9fe3a34c4a	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Loretta's Scars	Loretta's_Scars
8ed74205631745aab92c0d3c1b40ee28	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Here	Here
b0736a35e5ca4b9dbc697eb88aa2cc1a	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Two States	Two_States
f7f69faddc194811903f05c5f1d0e0c2	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Perfume-V	PerfumeV
ed159395c0ac4d3aa6bafba3f5b0a783	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Fame Throwa	Fame_Throwa
bb5b48ccb4074a8796fccafb582be5ac	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Jackals, False Grails_ The Lonesome Era	Jackals_False_Grails__The_Lonesome_Era
67f400cca1954ee1a2f69b19eed1c886	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Our Singer	Our_Singer
f84a715f50ee4000974c7ba897334711	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Summer Baby [7_ Version]	Summer_Baby_[7__Version]
4efd97d998464670b1b7112ef95d6861	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Mercy Snack_ The Laundromat	Mercy_Snack__The_Laundromat
fb485035d4e74c53a06535c0200f2ebc	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Baptist Blacktick	Baptist_Blacktick
d8418c8a1eb4408390235edda6040fab	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 My First Mine	My_First_Mine
8e3efa814ca747e6bb142a507cc313d1	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Here [Alternative Mix]	Here_[Alternative_Mix]
56e4ff6f1314414fb009b709ccbc65d8	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Nothing Ever Happens	Nothing_Ever_Happens
91230d206fe445a19dd2796e32e94dae	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Circa 1762	Circa_1762
f2f765a13a0b43c3a554281877d7062c	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Kentucky Cocktail	Kentucky_Cocktail
6d705320731b4932b5e548ee8b483d7d	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 1]	 Secret Knowledge of Backroads	Secret_Knowledge_of_Backroads
7bb4d994975249638ac40fe68ed5412c	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Texas Never Whispers	Texas_Never_Whispers
3641d8dd721d4a738fc4c3666ee9d63e	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Frontwards	Frontwards
d20b920146aa48debcae27ceb65f790d	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Lions (Linden)	Lions_Linden
9202ca58b98d42f9a7e09eab8fafe108	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Shoot the Singer (1 Sick Verse)	Shoot_the_Singer_1_Sick_Verse
eb635c3cb577444da9cff637623e4ac7	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Sue Me Jack	Sue_Me_Jack
c259cd0eea914d0b9612cd17968903b2	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 So Stark (You're a Skyscraper)	So_Stark_You're_a_Skyscraper
dc6fcc1978fb486599b8ad5a5d2c6871	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Greenlander	Greenlander
bb9a4cc3e1b54abd8dbd73782cb07698	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Rain Ammunition	Rain_Ammunition
2e5c8f766d224232b9c33e25cc4505b4	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Drunks With Guns	Drunks_With_Guns
8a50427621af4daf8ee898cb1df17d24	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Ed Ames	Ed_Ames
65ba37f19af2419c8974749cc8af7df9	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 The List of Dorms	The_List_of_Dorms
76945609f1ce4d59bd5b38e57bd40cb8	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Conduit for Sale [Live]	Conduit_for_Sale_[Live]
3bf3d1937756496999d4b11e979fee7e	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Fame Throwa [Live]	Fame_Throwa_[Live]
10e5903896ac4c7194953395d8a3856b	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Home [Live]	Home_[Live]
20e6a59f227743d79708c40f863a2977	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Perfume-V [Live]	PerfumeV_[Live]
e0847e28f11045a6837b056ec94733e0	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Summer Babe [Live]	Summer_Babe_[Live]
a3ce42c8e57041f89557196a7d9123c2	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Frontwards [Live]	Frontwards_[Live]
f098ac92b8d34278961decb4c2925f32	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Angel Carver Blues_Mellow Jazz Docent [Live]	Angel_Carver_Blues_Mellow_Jazz_Docent_[Live]
69f735c259324d9dacee21f290f829d6	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Two States [Live]	Two_States_[Live]
b97deb9240c94dd48888097a86ada071	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 No Life Singed Her [Live]	No_Life_Singed_Her_[Live]
0b21461a85504437a19e2757670efb22	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 So Stark [Live]	So_Stark_[Live]
5b61825783624cd2a0d51023ea010777	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Box Elder [Live]	Box_Elder_[Live]
2c7973fffcbb43388daeaab8cea91db8	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 Baby Yeah [Live]	Baby_Yeah_[Live]
64997b0365844a368acd7ddff3e4bf66	Pavement	Slanted & Enchanted_ Luxe & Reduxe [Disc 2]	 In the Mouth a Desert [Live]	In_the_Mouth_a_Desert_[Live]
a450769667d04092b20191e74d513007	Pavement	Terror Twilight	 Spit On A Stranger	Spit_On_A_Stranger
deafda2c87934aa1918b6ac4759d6cb3	Pavement	Terror Twilight	 Folk Ja	Folk_Ja
3702d622d7924d66b59b19abbb3cddf9	Pavement	Terror Twilight	 You Are A Light	You_Are_A_Light
fd8cd01b30e74de5895036932f11ef6c	Pavement	Terror Twilight	 Cream Of Gold	Cream_Of_Gold
ba086c44f6c946ab8b742e4860f47b3f	Pavement	Terror Twilight	 Major Leagues	Major_Leagues
07f8da24c47a4a01b323eedb4c163f48	Pavement	Terror Twilight	 Platform Blues	Platform_Blues
f181a3800f5241b58d58286b80b797f2	Pavement	Terror Twilight	 Ann Don_t Cry	Ann_Don_t_Cry
e878e4138ade4afcb8de5cdd5d2af2c5	Pavement	Terror Twilight	 Billie	Billie
2534cc6e411843838a2aa4b43fdea368	Pavement	Terror Twilight	 Speak, See, Remember	Speak_See_Remember
acae1c975dd14f3c8aeef17e58c77ff3	Pavement	Terror Twilight	 The Hexx	The_Hexx
22d463f8721942c283a0edb82dc2f885	Pavement	Terror Twilight	 ...And Carrot Rope	And_Carrot_Rope
b1b0e36e87c64fabba8b66b06cce9093	Pavement	Westing (By Musket and Sextant)	 You're Killing Me	You're_Killing_Me
108263b8d023475a8621995eb6d0dd0e	Pavement	Westing (By Musket and Sextant)	 Box Elder	Box_Elder
bf397551a37e458895332a5118f7eb54	Pavement	Westing (By Musket and Sextant)	 Maybe, Maybe	Maybe_Maybe
753ca3d4ad684a77b3b21e90617f3a33	Pavement	Westing (By Musket and Sextant)	 She Believes	She_Believes
36a094dd47be4c9ebc0a2ef141672ef9	Pavement	Westing (By Musket and Sextant)	 Price Yeah!	Price_Yeah!
acb92b7735c94f6f9e35f97d946aac10	Pavement	Westing (By Musket and Sextant)	 Forklift	Forklift
c0034036b7b5466eaa2bc32816dd253a	Pavement	Westing (By Musket and Sextant)	 Spizzle Trunk	Spizzle_Trunk
588dd4783cf0412cbe700841d50ca5a4	Pavement	Westing (By Musket and Sextant)	 Recorder Grot	Recorder_Grot
03f41ca62f394b5e9b69f0343c32a041	Pavement	Westing (By Musket and Sextant)	 Internal K-Dart	Internal_KDart
40911086cfa04af4b483af09d4b8e55b	Pavement	Westing (By Musket and Sextant)	 Perfect Depth	Perfect_Depth
e51627b1549e4c81afa25f654ab701f5	Pavement	Westing (By Musket and Sextant)	 Recorder Grot (Rally)	Recorder_Grot_Rally
663cc84bd5664531b7f1354d0f8a58fe	Pavement	Westing (By Musket and Sextant)	 Heckler Spray	Heckler_Spray
2523361ebd484fd7870053a88f435c15	Pavement	Westing (By Musket and Sextant)	 From Now On	From_Now_On
1e469f7ab4ae415680090d18aca49af7	Pavement	Westing (By Musket and Sextant)	 Angel Carver Blues_Mellow Jazz Docent	Angel_Carver_Blues_Mellow_Jazz_Docent
78d459144db54f19a0ad0a360048427c	Pavement	Westing (By Musket and Sextant)	 Drive by Fader	Drive_by_Fader
15d88b7d46f94a4ca107ff53f3f39e54	Pavement	Westing (By Musket and Sextant)	 Debris Slide	Debris_Slide
14691859f5004eef9ee99d9cc9602f65	Pavement	Westing (By Musket and Sextant)	 Home	Home
fea0721085d04cca8581fda4d672d1af	Pavement	Westing (By Musket and Sextant)	 Krell Vid-User	Krell_VidUser
1d6bae4b95954a2c8fe576d7472834af	Pavement	Westing (By Musket and Sextant)	 Mercy_ The Laundromat	Mercy__The_Laundromat
b0f9fffa225d447db21816da2191811f	Pavement	Westing (By Musket and Sextant)	 Baptiss Blacktick	Baptiss_Blacktick
8c4c7456a34f47589456056fe91f9d1f	Pavement	Westing (By Musket and Sextant)	 My Radio	My_Radio
21ac61f035ff4926865659117061617a	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 We Dance	We_Dance
9f715d98dd3a4f70946b07d1a7f87d23	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Rattled by the Rush	Rattled_by_the_Rush
453e4aceffc240aab1b3b1c0dabdb828	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Black Out	Black_Out
ecc8c3835889430793c6d78c769089c2	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Brinx Job	Brinx_Job
f8ea783e391640b2914b70b2c75f557d	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Serpentine Pad	Serpentine_Pad
c2a8822acf2f4735a34d4992390833af	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Motion Suggests Itself	Motion_Suggests_Itself
f06390479d88400e99719acfc2a3acf9	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Father to a Sister of Thought	Father_to_a_Sister_of_Thought
0fe4b30525fa43629730c79249b2d0c5	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Extradition	Extradition
01479aad02a649489d5116a76ff9d85d	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Best Friend's Ar	Best_Friend's_Ar
b9cff97342474d7ba8b0773744ca9e1d	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 AT & T	AT_&_T
943ecd993f194b0e81ec1334a95ae2f6	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Fight This Generation	Fight_This_Generation
8d2dad6a4ea54b8986777f3e52f8104e	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Pueblo	Pueblo
6969f7bab87f42fa82f79db0133d38c2	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Half a Canyon	Half_a_Canyon
e3ccc9d3570e48c19df0b90162ede945	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Western Homes	Western_Homes
c189407603024549886f6362da895359	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Sordid [Wowee Zowee Session Outtake]	Sordid_[Wowee_Zowee_Session_Outtake]
b2cf54ddefa44201a2132dbd6dcc4115	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 False Skorpion	False_Skorpion
48326db3cc2c4aa9ac2c156aad877180	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Easily Fooled	Easily_Fooled
c26e7a2862044cc194cc02562bf4e236	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Kris Kraft	Kris_Kraft
4bc18904b0924d52890d274ed48c9e0f	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Mussle Rock (Is a Horse in Transition)	Mussle_Rock_Is_a_Horse_in_Transition
284fb4eb2837400c98d73fce5ebbdb34	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Give It a Day	Give_It_a_Day
6afe0c9fd1604f5b8715e1e1ad7a5394	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Gangsters & Pranksters	Gangsters_&_Pranksters
012356f717aa44adb015f5b529d3063c	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Saganaw	Saganaw
323e5c82a4474b209fec0e3ddfe28515	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 I Love Perth	I_Love_Perth
d2ac9e2b39284105911d4592023729bb	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 1]	 Sentinel [Wowee Session Outtake]	Sentinel_[Wowee_Session_Outtake]
228ba93949b74ba4bd22b36325fd37a2	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Sensitive Euro Man	Sensitive_Euro_Man
15e83688e62145d184c46aa860ebafb2	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Stray Fire [Wowee Zowee Session Outtake]	Stray_Fire_[Wowee_Zowee_Session_Outtake]
059d90ab2b00487d8c887336e3a22a82	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Soul Food [Wowee Zowee Jam Session]	Soul_Food_[Wowee_Zowee_Jam_Session]
4a38d9b2be674b79a3e2abbac6313597	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 It's a Hectic World	It's_a_Hectic_World
2ccc25fbdd524016ae39cfd7da1fb85f	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Golden Boys_Serpentine Pad	Golden_Boys_Serpentine_Pad
a13cb791b0564c4d8673d43f2ce00125	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Painted Soldiers	Painted_Soldiers
0023b9d0dfc64fcb8beae0ec2562bdf9	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Dancing with the Elders	Dancing_with_the_Elders
faf651f8d3c54f478764ba179c8ae010	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Half a Canyon [Live]	Half_a_Canyon_[Live]
b5dfb67399154910a7dfe08b6293fe52	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Best Friend's Arm [Live]	Best_Friend's_Arm_[Live]
1966cd488cde4829ba4fc6a28e9523dd	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Brink of the Clouds_Candylad [Live]	Brink_of_the_Clouds_Candylad_[Live]
758b632c67e340ba972c5b2b3fb6d480	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Unfair [Live]	Unfair_[Live]
f9965bc926774b818eac7b98ed6d92ee	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Easily Fooled [Live]	Easily_Fooled_[Live]
46a5d5c193cf4c47a47a347b0e79e21b	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 Heaven Is a Truck [Live]	Heaven_Is_a_Truck_[Live]
864c13d894504439910dda5ea3463777	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 No More Kings	No_More_Kings
c7b783f096d44914b20a1d74bea6b744	Pavement	Wowee Zowee_ Sordid Sentinels Edition [Disc 2]	 We Dance [Alternate Mix]	We_Dance_[Alternate_Mix]
8568d07bc56a4309a3bdbb3209416f25	Pinback	Arrive Having Eaten._	 Sleep Bath	Sleep_Bath
5937a37768c74994827b6c6fc63df2d7	Pinback	Arrive Having Eaten._	 Anti-Hu (Version)	AntiHu_Version
43c3bc25c90046b98c42d5d148c753e9	Pinback	Arrive Having Eaten._	 Seville (Version)	Seville_Version
ec2e0144dfa548feb24ded54e3497350	Pinback	Autumn of the Seraphs	 From Nothing to Nowhere	From_Nothing_to_Nowhere
6d756e71be4d4f0d9699a4c88353bb5f	Pinback	Autumn of the Seraphs	 Barnes	Barnes
0f642ba5b7054ba599ac666fc103cb25	Pinback	Autumn of the Seraphs	 Good to Sea	Good_to_Sea
e7772ad36b9e4253a40da7d85ff53a3b	Pinback	Autumn of the Seraphs	 How We Breathe	How_We_Breathe
0bef604ec92d474b97242a4a80de4d2b	Pinback	Autumn of the Seraphs	 Walters	Walters
0a665583dd0249a485f8f2839ce631cb	Pinback	Autumn of the Seraphs	 Subbing for Eden	Subbing_for_Eden
8e667aea894f40a3a92561eaa8f76d5c	Pinback	Autumn of the Seraphs	 Devil You Know	Devil_You_Know
3998e454ce3e4251a356072070d31664	Pinback	Autumn of the Seraphs	 Blue Harvest	Blue_Harvest
e52f23ef18d742928c242fef31860409	Pinback	Autumn of the Seraphs	 Torch	Torch
f59d50ed079e47b9ab39a4809badd0ae	Pinback	Autumn of the Seraphs	 Bouquet	Bouquet
675c4743ab334977be7f254a62783af6	Pinback	Autumn of the Seraphs	 Off by 50	Off_by_50
88032ba1e0bb41a4aaf92d82d9a5b9d5	Pinback	Autumn of the Seraphs BONUS	 I'm A Pretty Lady	I'm_A_Pretty_Lady
b2e3107f45bf4d25944614cb4273b951	Pinback	Autumn of the Seraphs BONUS	 Kylie	Kylie
1e589e32c1fd40d997ee4d03987e0ce9	Pinback	Autumn of the Seraphs BONUS	 Autumn of the Seraphs	Autumn_of_the_Seraphs
4e588c1ae4d4471f8933024c66817c2d	Pinback	Blue Screen Life	 Offline P.K	Offline_PK
8f79009a0aff47909265524e304b7465	Pinback	Blue Screen Life	 Concrete Seconds	Concrete_Seconds
f04983b92c4e485186aa86a1094a25da	Pinback	Blue Screen Life	 Penelope	Penelope
699e12b7595847e08172f1e7da797a01	Pinback	Blue Screen Life	 Talby	Talby
3a66157c61994018a43da7c8ee17835d	Pinback	Blue Screen Life	 X I Y	X_I_Y
0290ba087c704f7e9e6a7ab747c6ac29	Pinback	Blue Screen Life	 Prog	Prog
861a85a3de874dbcb7f377faf2372e04	Pinback	Blue Screen Life	 Your Sickness	Your_Sickness
a61d0c2433394a3785a6ae7dd78ca83b	Pinback	Blue Screen Life	 Seville	Seville
44c87a2d1d0d414b931e2225d48fa16c	Pinback	Blue Screen Life	 West	West
5a5f64a874d945af8a047a6b387bdf36	Pinback	Blue Screen Life	 Tres	Tres
c1a41caf037a48d6b84b15c1994653ff	Pinback	Live in Donnys Garage	 Avignon	Avignon
d7ad3a5a7c71413bb010582461823024	Pinback	Live in Donnys Garage	 Shag	Shag
afeb00f92df74410a96e53f7540b79bb	Pinback	Live in Donnys Garage	 Tripoli	Tripoli
64c2f7627c314eb5b62f8984044de4ac	Pinback	Live in Donnys Garage	 Rousseau	Rousseau
d3e5e7e354a54d269a45dd32426d6984	Pinback	Live in Donnys Garage	 This Train	This_Train
f2a405cacce445d7bf0cbdbed856aca4	Pinback	More Or Less Live In A Few Different Places (Tour E.P. 2002)	 BBtone	BBtone
a0a462a072ad4f938af91231396fae99	Pinback	More Or Less Live In A Few Different Places (Tour E.P. 2002)	 Offline PK	Offline_PK
22a6da5ac68440eca6f4479a39a49bd3	Pinback	More Or Less Live In A Few Different Places (Tour E.P. 2002)	 XIY	XIY
ae68b3d2020c4e5cad90afba634b44b5	Pinback	More Or Less Live In A Few Different Places (Tour E.P. 2002)	 Rousseau	Rousseau
58706ed8325d491cb0926df20287644e	Pinback	Nautical Antiques	 Messenger	Messenger
3728705eb40f4e2a9e4a515413a11011	Pinback	Nautical Antiques	 Versailles	Versailles
1a6ca860cb384342b89130158e52bfee	Pinback	Nautical Antiques	 Byzantine	Byzantine
040ec19e2a77431caa5e58f63aff7dfb	Pinback	Nautical Antiques	 Water Run	Water_Run
77ba82d437de4d218f90516fb3b72280	Pinback	Nautical Antiques	 Seville (demo)	Seville_demo
3cca30fd33aa473c90c64fbdd3d7827c	Pinback	Nautical Antiques	 Concrete Seconds (demo)	Concrete_Seconds_demo
4711bcf080f941898933693d8770c7a0	Pinback	Nautical Antiques	 Clemenceau	Clemenceau
a6662b099abf49d2a49fa405649d84a9	Pinback	Nautical Antiques	 Avignon (full band version)	Avignon_full_band_version
a5063cc75d3040e2b3b3831bb8315d50	Pinback	Nautical Antiques	 Messenger (full band version)	Messenger_full_band_version
5c3b62854a184587a380fd3dcd099b22	Pinback	Offcell	 Microtonic Wave	Microtonic_Wave
8a6ef448e99045c68911a75e813f3201	Pinback	Offcell	 Victorious D	Victorious_D
0e16208b57e0469fa96660fc2d80b6f8	Pinback	Offcell	 Offcell	Offcell
2fd1cee01775426b9813b6ef0eb34327	Pinback	Offcell	 B	B
befeea3b23d44714a00ed2a723878af7	Pinback	Offcell	 Grey-Machine	GreyMachine
cb9fbc9e4e654228a5bb1bcf9c54f0c7	Pinback	Pinback	 Hurley	Hurley
d306633b1b9142789484308093d232c3	Pinback	Pinback	 Charborg	Charborg
08c4a28f0eaf4753981e36444ac8f4aa	Pinback	Pinback	 Chaos Engine	Chaos_Engine
a243ccbfe8b7447dbc38d92b7c198b3b	Pinback	Pinback	 Loro	Loro
fdb0efadcee9439fb6a43c2605287077	Pinback	Pinback	 Rousseau	Rousseau
d9f46d23d8884c50893a31c8761d1611	Pinback	Pinback	 Lyon	Lyon
ce3375d3354c439780e3288ac648e86f	Pinback	Pinback	 Montaigne	Montaigne
f1a2c3d22a4d4ffdb3eff46601e5aead	Pinback	Some Voices EP	 Some Voices	Some_Voices
f6cc12d93ebb464e91903ac506ed191f	Pinback	Some Voices EP	 Trainer	Trainer
d3a9cc5f24f044d695d963ee4cdd340a	Pinback	Some Voices EP	 Manchuria	Manchuria
9118597bc9b14e51a0d98b65e6078a5b	Pinback	Some Voices EP	 June	June
bd46943e76f84e55bcab7ff197a996f3	Pinback	Summer In Abaddon	 Non Photo-Blue	Non_PhotoBlue
3c73d973612045b8955ca315658c4487	Pinback	Summer In Abaddon	 Sender	Sender
6b1821e64a2448fc9079913f1e23cad1	Pinback	Summer In Abaddon	 Syracuse	Syracuse
a1eaba38cdce410787802ffc43d9f39b	Pinback	Summer In Abaddon	 Bloods On Fire	Bloods_On_Fire
5a222185d1244227bf2591c0b1372734	Pinback	Summer In Abaddon	 This Red Book	This_Red_Book
5ee077db38f546fc88368e889355d121	Pinback	Summer In Abaddon	 Soaked	Soaked
a7b2b659008143888e51c758c421345c	Pinback	Summer In Abaddon	 3X0	X0
6dd75addc1dd40458061d588fe2e072e	Pinback	Summer In Abaddon	 The Yellow Ones	The_Yellow_Ones
ed4ca7f29c4d429c82a00550da3718db	Pinback	Summer In Abaddon	 AFK	AFK
7ff86498d5f842988af5bb0b2d58aefa	Pinback	This is a pinback tour e.p. 2001	 serge	serge
54c69ec935134f5c9e5b3d925af32516	Pinback	Too Many Shadows	 Photograph Taken	Photograph_Taken
146eaf42616d454ab9c4c6eff859b651	Pinback	Too Many Shadows	 My Star	My_Star
a646741aeae64c9cb50527def815a7c8	Pinback	Too Many Shadows	 Forced Motion	Forced_Motion
254b251c75f44f94a169e87c2497b84a	Pinback	Too Many Shadows	 Microtonic Wave (Live Band Version)	Microtonic_Wave_Live_Band_Version
95ff0ec46b094c349eacbef8b494a41e	Pinback	Too Many Shadows	 Non Photo Blue (Live Band Version)	Non_Photo_Blue_Live_Band_Version
834fa04d1cfd4c91b7915273f0d292f9	Pinback	Too Many Shadows	 Fortress (Live Band Version)	Fortress_Live_Band_Version
182730cce47744e8999b8a8ad4dd67ef	Pinback	Too Many Shadows	 Boo	Boo
16fc128040c9463d88675c574ef64b66	Pinback	Tripoli	 Hurley (Appliance Wedding)	Hurley_Appliance_Wedding
9c7a21380446461999426b128939836c	Pinback	Tripoli	 Tripoli (Tin Foil Star)	Tripoli_Tin_Foil_Star
76b0165907704ca98a0ede132a733f83	Pinback	Tripoli	 Hurley (Thrak)	Hurley_Thrak
88fe11303cae44a8a3dc5eaa4e36b0a9	Pinback	Tripoli	 Tripoli (Starfish Pool)	Tripoli_Starfish_Pool
df90a143fd3b40fcaff6e1b57431653c	Pinback	Tripoli	 Tripoli (Em Peach)	Tripoli_Em_Peach
548743d631ec4a4eb1224ee1625915f0	Spiritualized	Ladies and Gentlemen We are Floating in Space	Broken Heart	Broken_Heart
cbff6394bb29422d95e45f6d4f368dbe	Spiritualized	Ladies and Gentlemen We are Floating in Space	Cop Shoot Co	Cop_Shoot_Co
7d8297c99fdf4799aad05a30b574a737	Squids	Unknown Album	el nino	el_nino
ac59ffef5475412e9af7dd749d8b73bf	Stephen Malkmus & The Jicks	Pig Lib	 Water And A Seat	Water_And_A_Seat
023103ba8f2c47308acd5c7480fa5801	Stephen Malkmus & The Jicks	Pig Lib	 Ramp Of Death	Ramp_Of_Death
41c1516669724d0ea81e7a32b8f2bae6	Stephen Malkmus & The Jicks	Pig Lib	 (Do Not Feed The) Oyster	Do_Not_Feed_The_Oyster
3f71e092ab054fc9880004fe443dc5ed	Stephen Malkmus & The Jicks	Pig Lib	 Vanessa From Queens	Vanessa_From_Queens
df4764241df24201a4ef73bc66891fe4	Stephen Malkmus & The Jicks	Pig Lib	 Sheets	Sheets
2a5cde318dec432ba7d914ac974eab8f	Stephen Malkmus & The Jicks	Pig Lib	 Animal Midnight	Animal_Midnight
eeca8b1745bb45358ed1f0438ec68db4	Stephen Malkmus & The Jicks	Pig Lib	 Dark Wave	Dark_Wave
ed4a4d30859a41c49a4a3b81d4d0fe40	Stephen Malkmus & The Jicks	Pig Lib	 Witch Mountain Bridge	Witch_Mountain_Bridge
f9add9a4343c467fb201c0a5f1090df7	Stephen Malkmus & The Jicks	Pig Lib	 Craw Song	Craw_Song
7d8646501dcc4fd396e886e15b5904ff	Stephen Malkmus & The Jicks	Pig Lib	 1% Of One	1%_Of_One
fb63b4b8982444ec8ea0581d737efc01	Stephen Malkmus & The Jicks	Pig Lib	 Us	Us
